Country,Admin 1,Admin 2,Market Name,Commodity,Price Type,Price Date,Collection Frequency,Price,Unit,Currency,Data Source,Trend,Pewi,ALPS Phase,Data Type,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Livestock (Sheep),Retail,15/02/2025,Monthly,5350.0,Head,ETB,WFP,4884.1133,1.0393,Alert,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Livestock (Sheep),Retail,15/03/2025,Monthly,6000.0,Head,ETB,WFP,5343.52,1.436,Alert,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Maize (white),Retail,15/05/2024,Monthly,4800.0,100 KG,ETB,WFP,3154.6797,2.3324,Crisis,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Maize (white),Retail,15/06/2024,Monthly,4600.0,100 KG,ETB,WFP,3203.9651,1.9566,Alert,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Maize (white),Retail,15/07/2024,Monthly,5000.0,100 KG,ETB,WFP,3345.8445,2.2799,Crisis,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Maize (white),Retail,15/09/2024,Monthly,5100.0,100 KG,ETB,WFP,3513.2732,2.1559,Crisis,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Maize (white),Retail,15/10/2024,Monthly,5000.0,100 KG,ETB,WFP,3422.957,2.114,Crisis,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Maize (white),Retail,15/11/2024,Monthly,5000.0,100 KG,ETB,WFP,3490.8472,1.9994,Alert,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Maize (white),Retail,15/01/2025,Monthly,3200.0,100 KG,ETB,WFP,3247.366,-0.063,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Maize (white),Retail,15/02/2025,Monthly,3500.0,100 KG,ETB,WFP,3282.2222,0.2904,Stress,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Maize (white),Retail,15/03/2025,Monthly,3400.0,100 KG,ETB,WFP,3105.3594,0.3939,Stress,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Sorghum (white),Retail,15/05/2024,Monthly,5000.0,100 KG,ETB,WFP,5232.3184,-0.5269,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Sorghum (white),Retail,15/06/2024,Monthly,5200.0,100 KG,ETB,WFP,5208.1753,-0.0188,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Sorghum (white),Retail,15/07/2024,Monthly,5600.0,100 KG,ETB,WFP,5636.3511,-0.0843,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Sorghum (white),Retail,15/08/2024,Monthly,5600.0,100 KG,ETB,WFP,6084.4585,-1.1114,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Sorghum (white),Retail,15/09/2024,Monthly,5100.0,100 KG,ETB,WFP,5786.1641,-1.5373,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Sorghum (white),Retail,15/10/2024,Monthly,5550.0,100 KG,ETB,WFP,5697.7148,-0.3339,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Sorghum (white),Retail,15/11/2024,Monthly,5500.0,100 KG,ETB,WFP,5583.2129,-0.19,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Sorghum (white),Retail,15/01/2025,Monthly,4600.0,100 KG,ETB,WFP,5589.3345,-2.137,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Sorghum (white),Retail,15/02/2025,Monthly,4500.0,100 KG,ETB,WFP,5548.98,-2.1508,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Sorghum (white),Retail,15/03/2025,Monthly,4800.0,100 KG,ETB,WFP,5390.0249,-1.1965,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Teff (mixed),Retail,15/05/2024,Monthly,10000.0,100 KG,ETB,WFP,8473.3066,1.4074,Alert,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Teff (mixed),Retail,15/06/2024,Monthly,10500.0,100 KG,ETB,WFP,8827.2305,1.5073,Alert,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Teff (mixed),Retail,15/07/2024,Monthly,11000.0,100 KG,ETB,WFP,9172.8105,1.6033,Alert,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Teff (mixed),Retail,15/08/2024,Monthly,11800.0,100 KG,ETB,WFP,9533.667,1.8991,Alert,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Teff (mixed),Retail,15/09/2024,Monthly,11650.0,100 KG,ETB,WFP,9844.5361,1.4831,Alert,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Teff (mixed),Retail,15/10/2024,Monthly,13000.0,100 KG,ETB,WFP,10172.4971,2.1947,Crisis,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Teff (mixed),Retail,15/11/2024,Monthly,13000.0,100 KG,ETB,WFP,10029.6582,2.1831,Crisis,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Teff (mixed),Retail,15/01/2025,Monthly,9000.0,100 KG,ETB,WFP,10153.1465,-0.8478,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Teff (mixed),Retail,15/02/2025,Monthly,8500.0,100 KG,ETB,WFP,9926.8574,-1.0451,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Teff (mixed),Retail,15/03/2025,Monthly,9500.0,100 KG,ETB,WFP,10106.1367,-0.4468,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Wheat (white),Retail,15/05/2024,Monthly,5800.0,100 KG,ETB,WFP,5673.8706,0.3066,Stress,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Wheat (white),Retail,15/06/2024,Monthly,5700.0,100 KG,ETB,WFP,5891.7046,-0.4695,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Wheat (white),Retail,15/07/2024,Monthly,6100.0,100 KG,ETB,WFP,6124.0513,-0.0595,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Wheat (white),Retail,15/08/2024,Monthly,5800.0,100 KG,ETB,WFP,6025.4824,-0.5612,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Wheat (white),Retail,15/09/2024,Monthly,6300.0,100 KG,ETB,WFP,6396.916,-0.2435,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Wheat (white),Retail,15/10/2024,Monthly,6100.0,100 KG,ETB,WFP,6153.9048,-0.1367,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Wheat (white),Retail,15/11/2024,Monthly,6050.0,100 KG,ETB,WFP,6348.1309,-0.758,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Wheat (white),Retail,15/01/2025,Monthly,4500.0,100 KG,ETB,WFP,6012.6953,-3.3038,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Wheat (white),Retail,15/02/2025,Monthly,5400.0,100 KG,ETB,WFP,6214.0854,-1.7297,Normal,Aggregated,,,
Ethiopia,Amhara,N. SHEWA (R3),Abomsa,Wheat (white),Retail,15/03/2025,Monthly,5600.0,100 KG,ETB,WFP,6056.2593,-0.966,Normal,Aggregated,,,
Ethiopia,Addis Ababa,AA ZONE1,Addis Ababa,Exchange rate (unofficial),Retail,15/04/2024,Monthly,116.0,USD/LCU,ETB,WFP,99.379,1.7615,Alert,Aggregated,,,
Ethiopia,Addis Ababa,AA ZONE1,Addis Ababa,Exchange rate (unofficial),Retail,15/05/2024,Monthly,114.0,USD/LCU,ETB,WFP,102.4606,1.2155,Alert,Aggregated,,,
Ethiopia,Addis Ababa,AA ZONE1,Addis Ababa,Exchange rate (unofficial),Retail,15/06/2024,Monthly,115.0,USD/LCU,ETB,WFP,105.4751,1.0018,Alert,Aggregated,,,
Ethiopia,Addis Ababa,AA ZONE1,Addis Ababa,Exchange rate (unofficial),Retail,15/08/2024,Monthly,120.0,USD/LCU,ETB,WFP,106.5723,1.3989,Alert,Aggregated,,,
Ethiopia,Addis Ababa,AA ZONE1,Addis Ababa,Exchange rate (unofficial),Retail,15/09/2024,Monthly,123.0,USD/LCU,ETB,WFP,111.9947,1.1418,Alert,Aggregated,,,
Ethiopia,Addis Ababa,AA ZONE1,Addis Ababa,Exchange rate (unofficial),Retail,15/11/2024,Monthly,137.0,USD/LCU,ETB,WFP,113.9677,2.3047,Crisis,Aggregated,,,
Ethiopia,Addis Ababa,AA ZONE1,Addis Ababa,Exchange rate (unofficial),Retail,15/01/2025,Monthly,147.0,USD/LCU,ETB,WFP,118.1516,2.733,Crisis,Aggregated,,,
Ethiopia,Addis Ababa,AA ZONE1,Addis Ababa,Exchange rate (unofficial),Retail,15/02/2025,Monthly,145.0,USD/LCU,ETB,WFP,121.7917,2.1353,Crisis,Aggregated,,,
Ethiopia,Addis Ababa,AA ZONE1,Addis Ababa,Exchange rate (unofficial),Retail,15/03/2025,Monthly,154.0,USD/LCU,ETB,WFP,124.9473,2.5561,Crisis,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Beans (fava),Retail,15/05/2024,Monthly,5967.0,100 KG,ETB,WFP,5551.5693,0.9399,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Beans (fava),Retail,15/06/2024,Monthly,6465.0,100 KG,ETB,WFP,6128.2363,0.7619,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Beans (fava),Retail,15/07/2024,Monthly,7529.0,100 KG,ETB,WFP,6248.8057,2.8965,Crisis,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Beans (fava),Retail,15/08/2024,Monthly,7856.0,100 KG,ETB,WFP,6824.8057,2.3331,Crisis,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Beans (fava),Retail,15/09/2024,Monthly,8567.0,100 KG,ETB,WFP,7726.4888,1.7415,Alert,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Beans (fava),Retail,15/10/2024,Monthly,9555.0,100 KG,ETB,WFP,7333.0264,3.3775,Crisis,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Beans (fava),Retail,15/11/2024,Monthly,9235.0,100 KG,ETB,WFP,7346.4473,2.5097,Crisis,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Beans (fava),Retail,15/01/2025,Monthly,8884.0,100 KG,ETB,WFP,7153.043,2.1404,Crisis,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Beans (fava),Retail,15/02/2025,Monthly,9633.0,100 KG,ETB,WFP,7550.1089,2.347,Crisis,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Beans (fava),Retail,15/03/2025,Monthly,9884.0,100 KG,ETB,WFP,7785.7021,2.206,Crisis,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Lentils,Retail,15/05/2024,Monthly,12005.0,100 KG,ETB,WFP,13897.8926,-1.7093,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Lentils,Retail,15/06/2024,Monthly,11954.0,100 KG,ETB,WFP,13848.5596,-1.7108,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Lentils,Retail,15/07/2024,Monthly,12186.0,100 KG,ETB,WFP,12422.1855,-0.2133,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Lentils,Retail,15/08/2024,Monthly,12966.0,100 KG,ETB,WFP,13223.7852,-0.2328,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Lentils,Retail,15/09/2024,Monthly,13673.0,100 KG,ETB,WFP,12674.8232,0.8915,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Lentils,Retail,15/10/2024,Monthly,13986.0,100 KG,ETB,WFP,12566.1279,1.243,Alert,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Lentils,Retail,15/11/2024,Monthly,13730.0,100 KG,ETB,WFP,12456.0986,1.1017,Alert,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Lentils,Retail,15/01/2025,Monthly,14459.0,100 KG,ETB,WFP,13376.6777,0.9338,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Lentils,Retail,15/02/2025,Monthly,17289.0,100 KG,ETB,WFP,14497.0234,2.2216,Crisis,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Lentils,Retail,15/03/2025,Monthly,19256.0,100 KG,ETB,WFP,15427.916,2.711,Crisis,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Livestock (Sheep),Retail,15/05/2024,Monthly,5590.0,Head,ETB,WFP,6107.9346,-1.0329,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Livestock (Sheep),Retail,15/06/2024,Monthly,5448.0,Head,ETB,WFP,5863.6016,-0.8288,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Livestock (Sheep),Retail,15/07/2024,Monthly,5615.0,Head,ETB,WFP,5935.8696,-0.6399,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Livestock (Sheep),Retail,15/08/2024,Monthly,5648.0,Head,ETB,WFP,6026.8696,-0.7555,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Livestock (Sheep),Retail,15/09/2024,Monthly,6060.0,Head,ETB,WFP,6234.0557,-0.3507,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Livestock (Sheep),Retail,15/10/2024,Monthly,5580.0,Head,ETB,WFP,5862.021,-0.572,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Livestock (Sheep),Retail,15/11/2024,Monthly,5485.0,Head,ETB,WFP,5817.145,-0.6761,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Livestock (Sheep),Retail,15/01/2025,Monthly,5595.0,Head,ETB,WFP,6235.2305,-1.2803,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Livestock (Sheep),Retail,15/02/2025,Monthly,5635.0,Head,ETB,WFP,6132.2153,-0.9893,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Livestock (Sheep),Retail,15/03/2025,Monthly,5910.0,Head,ETB,WFP,6127.729,-0.4373,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Oil (palm),Retail,15/03/2025,Monthly,340.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,"Peas (split, dry)",Retail,15/05/2024,Monthly,7069.0,100 KG,ETB,WFP,6678.5703,0.9017,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,"Peas (split, dry)",Retail,15/06/2024,Monthly,7430.0,100 KG,ETB,WFP,6963.5703,1.0772,Alert,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,"Peas (split, dry)",Retail,15/07/2024,Monthly,7950.0,100 KG,ETB,WFP,7354.1055,1.3762,Alert,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,"Peas (split, dry)",Retail,15/08/2024,Monthly,8537.0,100 KG,ETB,WFP,7924.7368,1.414,Alert,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,"Peas (split, dry)",Retail,15/09/2024,Monthly,8927.0,100 KG,ETB,WFP,8927.0,0.0,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,"Peas (split, dry)",Retail,15/10/2024,Monthly,8990.0,100 KG,ETB,WFP,7860.8335,2.1436,Crisis,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,"Peas (split, dry)",Retail,15/11/2024,Monthly,9029.0,100 KG,ETB,WFP,7906.6123,1.871,Alert,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,"Peas (split, dry)",Retail,15/01/2025,Monthly,9574.0,100 KG,ETB,WFP,8284.9072,1.9437,Alert,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,"Peas (split, dry)",Retail,15/02/2025,Monthly,10618.0,100 KG,ETB,WFP,8599.0938,2.5173,Crisis,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,"Peas (split, dry)",Retail,15/03/2025,Monthly,11761.0,100 KG,ETB,WFP,9634.4219,2.3142,Crisis,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Wage (casual labour),Retail,15/06/2024,Monthly,400.0,Day,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Wheat (white),Retail,15/05/2024,Monthly,6514.0,100 KG,ETB,WFP,6029.1509,0.9934,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Wheat (white),Retail,15/06/2024,Monthly,6546.0,100 KG,ETB,WFP,6132.8174,0.8465,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Wheat (white),Retail,15/07/2024,Monthly,6875.0,100 KG,ETB,WFP,6554.3018,0.6571,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Wheat (white),Retail,15/08/2024,Monthly,6952.0,100 KG,ETB,WFP,6846.3018,0.2166,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Wheat (white),Retail,15/09/2024,Monthly,7016.0,100 KG,ETB,WFP,7199.7451,-0.38,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Wheat (white),Retail,15/10/2024,Monthly,6832.0,100 KG,ETB,WFP,7267.9604,-0.8982,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Wheat (white),Retail,15/11/2024,Monthly,6532.0,100 KG,ETB,WFP,7123.1118,-1.1973,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Wheat (white),Retail,15/01/2025,Monthly,6107.0,100 KG,ETB,WFP,6811.8149,-1.397,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Wheat (white),Retail,15/02/2025,Monthly,6129.0,100 KG,ETB,WFP,6700.7197,-1.1221,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Ajeber,Wheat (white),Retail,15/03/2025,Monthly,6476.0,100 KG,ETB,WFP,6830.8667,-0.6996,Normal,Aggregated,,,
Ethiopia,SNNPR,ALABA SW,Alaba,Beans (haricot),Retail,15/05/2024,Monthly,4500.0,100 KG,ETB,WFP,4832.8745,-0.994,Normal,Aggregated,,,
Ethiopia,SNNPR,ALABA SW,Alaba,Beans (haricot),Retail,15/06/2024,Monthly,3700.0,100 KG,ETB,WFP,4511.4575,-2.1527,Normal,Aggregated,,,
Ethiopia,SNNPR,ALABA SW,Alaba,Beans (haricot),Retail,15/01/2025,Monthly,5000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,ALABA SW,Alaba,Maize (white),Retail,15/05/2024,Monthly,3350.0,100 KG,ETB,WFP,3752.6431,-2.0889,Normal,Aggregated,,,
Ethiopia,SNNPR,ALABA SW,Alaba,Maize (white),Retail,15/06/2024,Monthly,3700.0,100 KG,ETB,WFP,3979.4377,-1.4073,Normal,Aggregated,,,
Ethiopia,SNNPR,ALABA SW,Alaba,Maize (white),Retail,15/01/2025,Monthly,3400.0,100 KG,ETB,WFP,3826.9912,-2.0076,Normal,Aggregated,,,
Ethiopia,SNNPR,ALABA SW,Alaba,Maize (white),Retail,15/03/2025,Monthly,3700.0,100 KG,ETB,WFP,4173.2632,-2.0675,Normal,Aggregated,,,
Ethiopia,SNNPR,ALABA SW,Alaba,Wheat,Retail,15/05/2024,Monthly,5000.0,100 KG,ETB,WFP,5637.8799,-2.0559,Normal,Aggregated,,,
Ethiopia,SNNPR,ALABA SW,Alaba,Wheat,Retail,15/06/2024,Monthly,5100.0,100 KG,ETB,WFP,5683.9844,-1.7654,Normal,Aggregated,,,
Ethiopia,SNNPR,ALABA SW,Alaba,Wheat,Retail,15/01/2025,Monthly,7000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,ALABA SW,Alaba,Wheat,Retail,15/03/2025,Monthly,7300.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Aleta Wondo,Beans (haricot),Retail,15/05/2024,Monthly,5000.0,100 KG,ETB,WFP,5203.2222,-0.6806,Normal,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Aleta Wondo,Beans (haricot),Retail,15/06/2024,Monthly,4800.0,100 KG,ETB,WFP,4997.2905,-0.6634,Normal,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Aleta Wondo,Beans (haricot),Retail,15/01/2025,Monthly,5000.0,100 KG,ETB,WFP,5011.9648,-0.0409,Normal,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Aleta Wondo,Beans (haricot),Retail,15/03/2025,Monthly,5900.0,100 KG,ETB,WFP,5739.5908,0.5519,Stress,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Aleta Wondo,Coffee,Retail,15/06/2024,Monthly,310.0,KG,ETB,WFP,377.8551,-1.0347,Normal,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Aleta Wondo,Coffee,Retail,15/01/2025,Monthly,420.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Aleta Wondo,Coffee,Retail,15/03/2025,Monthly,6800.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Aleta Wondo,Maize (white),Retail,15/05/2024,Monthly,4000.0,100 KG,ETB,WFP,4278.0513,-1.3838,Normal,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Aleta Wondo,Maize (white),Retail,15/06/2024,Monthly,4200.0,100 KG,ETB,WFP,4351.5347,-0.7559,Normal,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Aleta Wondo,Maize (white),Retail,15/01/2025,Monthly,4000.0,100 KG,ETB,WFP,4495.8901,-2.2409,Normal,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Aleta Wondo,Maize (white),Retail,15/03/2025,Monthly,4100.0,100 KG,ETB,WFP,4498.6323,-1.7203,Normal,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Aleta Wondo,Wheat,Retail,15/05/2024,Monthly,7100.0,100 KG,ETB,WFP,7077.5127,0.0672,Normal,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Aleta Wondo,Wheat,Retail,15/06/2024,Monthly,7000.0,100 KG,ETB,WFP,7190.4668,-0.5746,Normal,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Aleta Wondo,Wheat,Retail,15/01/2025,Monthly,8000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Aleta Wondo,Wheat,Retail,15/03/2025,Monthly,8000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,AMARO SW,Amaro,Beans (haricot),Retail,15/05/2024,Monthly,4000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,AMARO SW,Amaro,Beans (haricot),Retail,15/06/2024,Monthly,3800.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,AMARO SW,Amaro,Beans (haricot),Retail,15/01/2025,Monthly,4000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,AMARO SW,Amaro,Beans (haricot),Retail,15/03/2025,Monthly,5200.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,AMARO SW,Amaro,Maize (white),Retail,15/05/2024,Monthly,3750.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,AMARO SW,Amaro,Maize (white),Retail,15/06/2024,Monthly,3800.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,AMARO SW,Amaro,Maize (white),Retail,15/01/2025,Monthly,3200.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,AMARO SW,Amaro,Maize (white),Retail,15/03/2025,Monthly,3250.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,W. HAMRA,Amdework,Avocados,Retail,15/02/2025,Monthly,80.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,W. HAMRA,Amdework,Bananas,Retail,15/02/2025,Monthly,75.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,W. HAMRA,Amdework,Bananas,Retail,15/03/2025,Monthly,90.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,W. HAMRA,Amdework,Beetroots,Retail,15/02/2025,Monthly,35.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,W. HAMRA,Amdework,Beetroots,Retail,15/03/2025,Monthly,50.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,W. HAMRA,Amdework,Cabbage,Retail,15/02/2025,Monthly,30.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,W. HAMRA,Amdework,Cabbage,Retail,15/03/2025,Monthly,35.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,W. HAMRA,Amdework,Carrots,Retail,15/02/2025,Monthly,35.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,W. HAMRA,Amdework,Carrots,Retail,15/03/2025,Monthly,50.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,W. HAMRA,Amdework,Eggs,Retail,15/02/2025,Monthly,14.0,Unit,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,W. HAMRA,Amdework,Eggs,Retail,15/03/2025,Monthly,13.0,Unit,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,W. HAMRA,Amdework,Mangoes,Retail,15/02/2025,Monthly,80.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,W. HAMRA,Amdework,Mangoes,Retail,15/03/2025,Monthly,90.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,W. HAMRA,Amdework,Milk,Retail,15/02/2025,Monthly,80.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,W. HAMRA,Amdework,Milk,Retail,15/03/2025,Monthly,80.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,W. HAMRA,Amdework,Onions,Retail,15/02/2025,Monthly,50.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,W. HAMRA,Amdework,Onions,Retail,15/03/2025,Monthly,60.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,W. HAMRA,Amdework,Oranges,Retail,15/02/2025,Monthly,100.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,W. HAMRA,Amdework,Peppers (green),Retail,15/02/2025,Monthly,60.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,W. HAMRA,Amdework,Peppers (green),Retail,15/03/2025,Monthly,90.0,KG,ETB,WFP,,,,Aggregated,,,
